author/last_played,author/num_games_owned,author/num_reviews,author/playtime_at_review,author/playtime_forever,author/playtime_last_two_weeks,author/steamid,comment_count,hidden_in_steam_china,language,primarily_steam_deck,received_for_free,recommendationid,review,steam_purchase,timestamp_created,timestamp_updated,voted_up,votes_funny,votes_up,weighted_vote_score,written_during_early_access,sentiment,sentiment_category
1723533310,192,19,124332,124332,0,76561198073651164,0,TRUE,english,FALSE,FALSE,175837585,I sure hope we have some new content a year after release!,TRUE,1727386050,1727386050,FALSE,0,2,0.521739125,FALSE,0.3352272727272727,positive
1727364650,156,5,14625,14679,665,76561199524004057,0,TRUE,english,FALSE,FALSE,175812697,I think im contracting Aids from how many cheaters i fought this week :D,TRUE,1727360203,1727360203,TRUE,0,0,0,FALSE,0.75,positive
1727312928,0,4,12668,12878,1002,76561199507059984,0,TRUE,english,FALSE,FALSE,175659754,"I wish i could have experienced csgo in its prime, but cs2 is still fun and fills my competitive itch after switching to pc.",TRUE,1727154665,1727154665,TRUE,0,0,0,FALSE,0.55,positive
1727363712,0,1,3169,3434,707,76561199661952582,0,TRUE,english,FALSE,FALSE,175773594,I wish the money I spent on premium meant I'd get no hackers,TRUE,1727300331,1727300331,TRUE,0,0,0,FALSE,-0.1,negative
1727332778,0,2,9529,9559,113,76561198974399746,0,TRUE,english,FALSE,FALSE,175791963,i would not recommend this game,TRUE,1727330517,1727330517,FALSE,0,1,0.5238095521926879,FALSE,-0.4,negative
1727384315,0,1,2684,2908,2727,76561199205631302,0,TRUE,english,FALSE,FALSE,175823934,idk,TRUE,1727370952,1727370952,TRUE,0,0,0,FALSE,0,neutral
1727513412,38,1,23461,23604,1246,76561199078299729,0,TRUE,english,FALSE,FALSE,175817187,idk i dont like it,TRUE,1727364309,1727364309,TRUE,0,0,0,FALSE,0,neutral
1727466627,49,2,54523,54628,1024,76561198375190403,0,TRUE,english,FALSE,FALSE,175827217,"if everyone in this game is cheating i still love this game, the mechanics and og maps can never be done in any other game , yes csgo is the better game but this game can be closer to csgo if they removed sub tick , 
pls valve care about this game more.",TRUE,1727374407,1727374407,TRUE,0,0,0,FALSE,-0.1025,negative
1727459531,0,2,2231,3508,1857,76561199080160891,0,TRUE,english,FALSE,FALSE,175626243,"if people desire headaches, recommend this game",TRUE,1727110151,1727110151,TRUE,0,0,0,FALSE,-0.4,negative
1504554376,367,59,17563,17563,0,76561198120259114,0,TRUE,english,FALSE,FALSE,175626029,"If Putin's war continues, maybe I'll be able to go into a game without having a Russian blow up my ear drums over voice chat",TRUE,1727109904,1727109904,FALSE,0,0,0,FALSE,0.033333333333333326,positive
1727507169,0,1,2122,2130,2017,76561199745739406,0,TRUE,english,FALSE,FALSE,175929256,"If there was more focus on anti-cheat and it became more fast paced like cs was before ""cs2"" Then this would be the perfect game.",TRUE,1727506734,1727506734,TRUE,0,1,0.5100864768028259,FALSE,0.36000000000000004,positive
1727517427,2,4,24258,24380,1294,76561198858855626,0,TRUE,english,FALSE,FALSE,175931155,if u sleepy play this game then boom u die!!!!,TRUE,1727509557,1727509557,TRUE,0,0,0,FALSE,-0.9765625,negative
1727518384,0,1,10487,11470,3544,76561199741447784,0,TRUE,english,FALSE,FALSE,175797124,if you hate your life and love gambling this is the best game,TRUE,1727340269,1727340269,TRUE,0,1,0.5238095521926879,FALSE,0.075,positive
1727444503,21,2,4218,4665,803,76561199520650805,0,TRUE,english,FALSE,FALSE,175831315,If you like getting yelled at and cursed at by 9 russians all the time then look no more this game is perfect for you,TRUE,1727378686,1727378686,FALSE,0,1,0,FALSE,0.11666666666666665,positive
1727509946,28,6,9424,9910,1728,76561199012933659,0,TRUE,english,FALSE,FALSE,175519915,"If you love both first-person-shooters and tactical, realistic gameplay, this is the game for you. The way the game is handled is absolutely amazing and I would highly recommend this to anyone looking for a free, yet properly-done FPS.",TRUE,1726991822,1726991822,TRUE,0,0,0,FALSE,0.1466666666666667,positive
1727454458,0,1,137985,138573,3650,76561197990811464,0,TRUE,english,FALSE,FALSE,175822348,"If you try to play on a matchmaking deathmatch server there will always be a couple player bots trying to level up there account so they can cheat later. dosent matter how many you report either, there is always more.",TRUE,1727369317,1727369317,FALSE,0,1,0,FALSE,0.3333333333333333,positive
1727381761,168,1,195644,196198,1227,76561198103303070,0,TRUE,english,FALSE,FALSE,175519886,If you value your mental health DO NOT play this game.,TRUE,1726991791,1726991791,TRUE,0,0,0,FALSE,-0.25,negative
1727476141,57,7,1367,1718,1664,76561198076317226,0,TRUE,english,FALSE,FALSE,175770329,"If you want to buy this game consider into the price, that you will need to buy a cheat software as well, because this is ridiculus. We are trashing the enemy team when suddenly one of their guys leaves for a minute, the guy with 0 kills and 17 damage, then comes back and suddenly bro can only shoot headshots through walls or sometimes even both. And it's not even a rare occurance, it happens almost every other game.",TRUE,1727296145,1727296208,FALSE,0,0,0,FALSE,-0.078125,negative
1727518431,43,2,23452,23719,2170,76561198992665018,0,TRUE,english,FALSE,FALSE,175866424,if you want to die in the inside and say your fine while losing you mental health this is the game for you and if you love speaking with russians,TRUE,1727432606,1727432606,TRUE,0,0,0,FALSE,0.10416666666666666,positive
1727481711,0,1,1313,1525,453,76561199695240830,0,TRUE,english,FALSE,FALSE,175776599,"If you're looking for a review on this game you've come to the wrong place, but if you're looking for an outstanding pie recipe you've come to the right place.

Ingredients:

1. 6 tablespoons unsalted butter
2. 1/2 cup white sugar
3. 1/2 cup brown sugar
4. 1/4 cup water
5. 1/4 teaspoon cinnamon
6. 1 pinch salt
7. 5 apples - peeled, cored and sliced
8. 1 pastry for double-crust pie

Directions:

1. Preheat oven to 425 degrees F (220 degrees C).
2. Combine butter, white sugar, brown sugar, water, cinnamon, and salt in a saucepan over medium heat. Bring to a boil, remove from heat and set aside.
3. Roll out half the pastry to fit a 9-inch pie plate. Place bottom crust in pie plate; pour in apple slices.
4. Roll out top crust into a 10-inch circle. Cut into 8 (1-inch) wide strips with a sharp paring knife or pastry wheel. Weave the pastry strips, one at a time, into a lattice pattern. Fold the ends of the lattice strips under the edge of the bottom crust and crimp to seal.
5. Pour butter-sugar mixture over top of pie, coating the lattice, and allowing any remaining sauce to drizzle through the crust.
6. Bake in the preheated oven for 15 minutes. Reduce heat to 350 degrees F (175 degrees C), and bake until the crust is golden brown, the caramel on the top crust is set, and the apple filling is bubbling, 35 to 40 more minutes. Allow to cool completely before slicing.",TRUE,1727304767,1727304767,TRUE,0,0,0,FALSE,0.16911375661375663,positive
1727480741,172,20,41209,42091,1600,76561198128511457,0,TRUE,english,FALSE,FALSE,175561423,ight tbf,TRUE,1727028792,1727028792,TRUE,0,0,0,FALSE,0,neutral
1727368415,7,1,42428,42459,37,76561198982956253,0,TRUE,english,FALSE,FALSE,175819334,"IGRA PIDORASOV
",TRUE,1727366348,1727366348,TRUE,0,0,0,FALSE,0,neutral
1727435002,0,1,13880,13955,278,76561199129411678,0,TRUE,english,FALSE,FALSE,175862966,ilovethisgame,TRUE,1727427217,1727427217,TRUE,0,1,0.5238095521926879,FALSE,0,neutral
1727144504,0,12,25843,25843,13,76561198213842119,0,TRUE,english,FALSE,FALSE,175661298,I'm a fan I think,TRUE,1727157427,1727157427,TRUE,0,0,0,FALSE,0,neutral
1727516887,33,4,14712,14712,1390,76561199083139858,0,TRUE,english,FALSE,FALSE,175936982,im done,TRUE,1727516917,1727516917,FALSE,0,0,0,FALSE,0,neutral
1727508515,0,1,2066,2801,1689,76561199104155164,0,TRUE,english,FALSE,FALSE,175587486,I'm pretty sure yall cooked with this one ong ong.,TRUE,1727061313,1727061313,TRUE,0,0,0,FALSE,0.375,positive
1727142727,0,1,60909,60909,925,76561197998475540,0,TRUE,english,FALSE,FALSE,175652400,"I'm really disappointed with CS2. The amount of hackers is ridiculous. I've reported so many, but Steam doesn't seem to be doing anything about it.",TRUE,1727143207,1727143207,FALSE,0,0,0,FALSE,-0.194444444,negative
1725123217,66,9,88073,88073,0,76561198306455037,0,TRUE,english,FALSE,FALSE,175691349,"I'm really upset about the Prime Status Upgrade , I paid for Prime Status in CS:GO and now I have to re buy it . this would't be a problem if it was a different game like CS source but it is't it is the original CS-GO with a texture pack. I did't know valve would just eat my money :(",TRUE,1727195641,1727195641,FALSE,0,0,0,FALSE,-0.115,negative
1727508663,0,1,9617,9811,327,76561199136485554,0,TRUE,english,FALSE,FALSE,175814990,im shawn diddler,TRUE,1727362311,1727362311,TRUE,0,0,0,FALSE,0,neutral
1727484078,0,10,11898,11982,2397,76561198098181568,0,TRUE,english,FALSE,FALSE,175884556,Im the m0NESY of silver elite W,TRUE,1727452106,1727452106,TRUE,0,0,0,FALSE,0,neutral
1727517346,162,7,6867,7097,4631,76561198853903446,0,TRUE,english,FALSE,FALSE,175920893,i'm trash,TRUE,1727494853,1727494882,TRUE,0,0,0,FALSE,0,neutral
1727402654,0,1,17999,19476,4053,76561199625907695,0,TRUE,english,FALSE,FALSE,175647853,imadom a csalokat,TRUE,1727136305,1727136305,TRUE,0,1,0.5238095521926879,FALSE,0,neutral
1727283548,56,2,9436,9499,360,76561199024818882,0,TRUE,english,FALSE,FALSE,175755227,Imi cad flocii de la stres,TRUE,1727279631,1727279631,TRUE,0,0,0,FALSE,0,neutral
1727507991,0,3,63012,63273,1193,76561199023829583,0,TRUE,english,FALSE,FALSE,175520105,imma punch a pregant lady,TRUE,1726992033,1726992033,FALSE,0,0,0,FALSE,0,neutral
1727391373,0,1,116182,116515,487,76561198052010944,0,TRUE,english,FALSE,TRUE,175481707,Immaculate gaming experience with always positive and supporting team mates all around the world.,TRUE,1726946683,1726946683,TRUE,0,0,0,FALSE,0.23863636363636365,positive
1727468683,0,1,618,1044,1044,76561199782802540,0,TRUE,english,FALSE,FALSE,175632413,in the same state as my mental health,TRUE,1727116536,1727116536,FALSE,0,0,0,FALSE,-0.05,negative
1727509689,69,7,4362,5523,2848,76561198988980705,0,TRUE,english,FALSE,TRUE,175511954,"introduced this game to my buddy eric back in 16. he is now -40000 dollars in debt to cases, but at least when he presses 3 and F it does cool things",TRUE,1726982234,1726982234,TRUE,1,0,0,FALSE,-0.0875,negative
1727391996,0,1,614,826,826,76561199779106092,0,TRUE,english,FALSE,TRUE,175539715,is good,TRUE,1727011435,1727011435,TRUE,0,1,0.5098039507865905,FALSE,0.7,positive
1727323335,0,11,58273,58273,228,76561198000962326,0,TRUE,english,FALSE,FALSE,175853652,is good :),TRUE,1727410845,1727410845,TRUE,0,0,0,FALSE,0.6,positive
1727275922,0,6,8007,8019,11,76561199290517348,0,TRUE,english,FALSE,FALSE,175747681,is gut,TRUE,1727272599,1727272599,TRUE,0,0,0,FALSE,0,neutral
1727476417,1,1,6636,8482,8482,76561199778228173,0,TRUE,english,FALSE,FALSE,175711465,It doesn't have any crowbars...,TRUE,1727217970,1727217970,TRUE,0,1,0.5238095521926879,FALSE,0,neutral
1727502848,19,5,60126,61783,2643,76561199465679069,0,TRUE,english,FALSE,FALSE,175520387,it dosen't worth it,TRUE,1726992328,1726992328,TRUE,0,0,0,FALSE,0.3,positive
1727135334,62,10,2365,2365,1399,76561199029195784,0,TRUE,english,FALSE,FALSE,175842518,It go.,TRUE,1727393202,1727393202,TRUE,0,0,0,FALSE,0,neutral
1727481379,32,5,16154,17055,3086,76561198354978120,0,TRUE,english,FALSE,FALSE,175659970,it good,TRUE,1727155037,1727155037,TRUE,0,0,0,FALSE,0.7,positive
1727466588,1,1,4047,4736,2372,76561199530944468,0,TRUE,english,FALSE,FALSE,175624691,it good,TRUE,1727108597,1727108597,TRUE,0,0,0,FALSE,0.7,positive
1727510891,0,5,142645,144096,2313,76561198170638266,0,TRUE,english,FALSE,FALSE,175492000,it great,TRUE,1726957173,1726957173,TRUE,0,0,0,FALSE,0.8,positive
1727512025,7,3,77832,78437,3441,76561199217270677,0,TRUE,english,FALSE,FALSE,175802853,It has alot of cheaters but still better than valorant. You should play this game if your day is good.,TRUE,1727348229,1727348229,TRUE,0,0,0,FALSE,0.26666666666666666,positive
1727481002,0,1,2398,2900,2588,76561199550144921,0,TRUE,english,FALSE,FALSE,175834913,It has lots of cheaters,TRUE,1727382836,1727382836,TRUE,0,0,0,FALSE,0,neutral
1727505886,0,2,969,1321,904,76561199251309843,0,TRUE,english,FALSE,FALSE,175717672,it ight,TRUE,1727226958,1727226958,TRUE,0,0,0,FALSE,0,neutral
1727463127,4,1,379,833,833,76561199381388393,0,TRUE,english,FALSE,FALSE,175766105,"It is a good game
",TRUE,1727291109,1727291109,TRUE,0,0,0,FALSE,0.14999999999999997,positive
1727464365,0,1,7912,8057,420,76561199698086559,0,TRUE,english,FALSE,FALSE,175476098,it is a lovely game for a round till you see someone spinning 10/10,TRUE,1726941613,1726941613,FALSE,0,1,0.5238095521926879,FALSE,-0.033333333,negative
1727359261,4,1,2409,2649,1387,76561199247392000,0,TRUE,english,FALSE,TRUE,175631462,It is a really good game to play with friends but it will be better if you put better anti cheat because i am tiered of playing with them,TRUE,1727115585,1727115585,TRUE,0,0,0,FALSE,0.32499999999999996,positive
1727504004,0,1,10773,11853,1991,76561199507970029,0,TRUE,english,FALSE,FALSE,175506652,"it is a very well rounded game and i love it besides the cs veterens and hacker now and then i would recommend to many, I do miss cs:go tho:)",TRUE,1726975736,1726975736,TRUE,0,0,0,FALSE,0.26,positive
1727517390,25,2,39923,40001,729,76561198864363682,0,TRUE,english,FALSE,FALSE,175796262,It is fun to play,TRUE,1727338748,1727338748,TRUE,0,0,0,FALSE,0.3,positive
1727184987,1,1,130772,130782,17,76561199440727627,0,TRUE,english,FALSE,FALSE,175678008,It is not a game its a style of living.,TRUE,1727183358,1727183358,TRUE,0,1,0.5238095521926879,FALSE,0.2,positive
1727499320,0,1,115157,116636,2122,76561199259438472,0,TRUE,english,FALSE,FALSE,175476415,It is not bad if you have a good computer that can hold all of the memory of it,TRUE,1726941901,1726941901,TRUE,0,0,0,FALSE,0.5249999999999999,positive
1727490938,0,1,1126,1150,24,76561198004413372,0,TRUE,english,FALSE,FALSE,175578989,it is sooooooo fun,TRUE,1727048390,1727048390,TRUE,0,0,0,FALSE,0.3,positive
1727483492,0,1,60450,60926,1904,76561199031334864,0,TRUE,english,FALSE,FALSE,175761060,"It took me 1000 hrs to get a knife and glove combo, it was worth it. I still suck at the game though. Could use some fixing but all games are broken right now it seems. I would play this game if you appreciate FPS.",TRUE,1727285533,1727285533,TRUE,0,0,0,FALSE,-0.122857143,negative
1727302641,0,1,44902,45308,567,76561199234375142,0,TRUE,english,FALSE,FALSE,175637990,"IT WAS VERY NICE GAME FOR ALL GUYS
",TRUE,1727122745,1727122745,TRUE,0,0,0,FALSE,0.19,positive
1727413016,0,1,702,997,997,76561199782303616,0,TRUE,english,FALSE,FALSE,175786894,"itds cool
",TRUE,1727321437,1727321437,TRUE,0,1,0.5238095521926879,FALSE,0.35,positive
1727460496,0,1,8051,8812,2767,76561199177512663,0,TRUE,english,FALSE,FALSE,175766440,its  cheater  game dont buy,TRUE,1727291500,1727291500,FALSE,0,0,0,FALSE,-0.4,negative
1727411909,0,1,2922,3308,1927,76561199765669276,0,TRUE,english,FALSE,TRUE,175576148,Its a distinct flavor of gee gee and goo goo. I  love  it,TRUE,1727044326,1727044326,TRUE,0,0,0,FALSE,0.4,positive
1727517959,0,1,466,2294,1830,76561197973021800,0,TRUE,english,FALSE,TRUE,175516573,Its a fun and well organzied game,TRUE,1726987977,1726987977,TRUE,0,0,0,FALSE,-0.05,negative
1727366290,0,1,1514,1514,251,76561199435724450,0,TRUE,english,FALSE,FALSE,175819667,"It's a fun game and you definetely need reflexes and focus while playing. Different from other shooter games with the (to me) unique accuracy system where more movement means less accuracy and standing still means more. Also spraying is very much useless with this system, as nearly zero shots hit. The system with the Prime version is nice as only Prime players can play with others with Prime purchased, and you only have to buy prime once! Good game, nice playerbase with nice people and I rarely see cheaters. Oh, and then there is the ""spotify free"" version of the game for those without prime purchased and they have to experience advertisers in in-game chats, A LOT of cheaters or spinbotters, racism, and all that.",TRUE,1727366693,1727366693,TRUE,0,0,0,FALSE,0.14916666666666664,positive
1727457593,1,1,5644,7306,3197,76561199705878485,0,TRUE,english,FALSE,FALSE,175493708,it's a good fps game,TRUE,1726959213,1726959213,TRUE,0,0,0,FALSE,0.14999999999999997,positive
1727430768,1,1,1623,1948,676,76561199766821579,0,TRUE,english,FALSE,FALSE,175736346,Its a really fun game,TRUE,1727258514,1727258514,TRUE,0,0,0,FALSE,-0.05,negative
1727192029,0,4,2721,2776,148,76561199656942923,0,TRUE,english,FALSE,FALSE,175683463,its aight,TRUE,1727188539,1727188539,TRUE,0,0,0,FALSE,0,neutral
1727505805,0,3,7450,7999,1050,76561198278930145,0,TRUE,english,FALSE,FALSE,175505282,Its all right,TRUE,1726974001,1726974001,TRUE,0,0,0,FALSE,0.2857142857142857,positive
1727517162,2,1,1252,1590,1590,76561199784131455,0,TRUE,english,FALSE,FALSE,175922311,its alright,TRUE,1727496969,1727496969,FALSE,0,0,0,FALSE,0,neutral
1727445143,2,1,14561,14722,616,76561199106160493,0,TRUE,english,FALSE,FALSE,175746804,its alright,TRUE,1727271790,1727271790,TRUE,0,1,0.5238095521926879,FALSE,0,neutral
1727507254,53,1,31969,32017,1962,76561199060302830,0,TRUE,english,FALSE,FALSE,175907640,it's alright i guess.,TRUE,1727476076,1727476076,TRUE,0,0,0,FALSE,0,neutral
1727380911,0,1,6642,6651,8,76561198000528862,0,TRUE,english,FALSE,FALSE,175832833,It's awesome.,TRUE,1727380409,1727380409,TRUE,0,0,0,FALSE,1,positive
1727467426,22,2,15156,17607,2885,76561198805996268,0,TRUE,english,FALSE,FALSE,175587454,its cool,TRUE,1727061276,1727061276,TRUE,0,0,0,FALSE,0.35,positive
1727477922,2,1,8815,10172,2932,76561199557446170,0,TRUE,english,FALSE,FALSE,175709155,its cool i think,TRUE,1727214858,1727214858,TRUE,0,0,0,FALSE,0.35,positive
1472688028,0,9,429,429,0,76561198015239490,0,TRUE,english,FALSE,FALSE,175773866,It's counter strike for sure,TRUE,1727300718,1727300718,TRUE,0,0,0,FALSE,0.5,positive
1727483945,0,4,85655,85655,693,76561197985803518,0,TRUE,english,FALSE,FALSE,175916413,its counter strike. what else are you gonna play?,TRUE,1727488700,1727488700,TRUE,0,0,0,FALSE,0,neutral
1727188944,0,1,18617,18673,434,76561199181635535,1,TRUE,english,FALSE,FALSE,175546280,its fuckin shit,TRUE,1727016570,1727016570,FALSE,0,0,0,FALSE,-0.2,negative
1727463848,12,3,25613,26101,2226,76561199189348097,2,TRUE,english,FALSE,TRUE,175571469,"it's full of hackers both at rank and at normal, on wingman I was met by a random with no rank and no information on cs go steam and I'msilverelite.",TRUE,1727038627,1727038627,FALSE,0,1,0.5238095521926879,FALSE,-0.08,negative
1727325710,0,9,8983,9087,255,76561199013821300,0,TRUE,english,FALSE,FALSE,175785730,It's fun,TRUE,1727319470,1727319470,FALSE,0,0,0,FALSE,0.3,positive
1727361082,72,3,688808,688820,1872,76561198092517873,0,TRUE,english,FALSE,FALSE,175813003,"its fun and good for 20+
",TRUE,1727360489,1727360489,TRUE,0,0,0,FALSE,0.5,positive
1727416191,4,1,15828,16275,830,76561198242233604,0,TRUE,english,FALSE,FALSE,175495129,ITS FUN AND LOOKS GREAT BUT SOMETIMES IT FEELS SO INCREDIBLY LAGGY AND I CANT FIGURE OUT WHY,TRUE,1726960961,1726960961,TRUE,0,0,0,FALSE,0.6666666666666666,positive
1727428230,8,1,47003,47669,1633,76561199478216176,0,TRUE,english,FALSE,FALSE,175544109,it's fun until you face cheaters..,TRUE,1727014922,1727014922,TRUE,0,0,0,FALSE,0.3,positive
1727517437,0,2,19339,20315,2184,76561199081004944,0,TRUE,english,FALSE,FALSE,175701749,Its fun. U get screamed on by some russian kid because u got one tapped through a smoke,TRUE,1727206509,1727206509,TRUE,0,0,0,FALSE,0.15,positive
1727156889,0,3,1388,1416,28,76561198829116957,0,TRUE,english,FALSE,FALSE,175655754,ITS GOOD,TRUE,1727148340,1727148340,TRUE,0,0,0,FALSE,0.7,positive
1727473086,0,1,1974,3026,2521,76561199619468221,0,TRUE,english,FALSE,FALSE,175478743,its good,TRUE,1726943959,1726943959,TRUE,0,0,0,FALSE,0.7,positive
1727310177,0,1,4340,4572,232,76561199582492706,0,TRUE,english,FALSE,FALSE,175722822,its good but not as good as CSGO,TRUE,1727234901,1727234901,TRUE,0,1,0.5238095521926879,FALSE,0.7,positive
1727389684,0,1,2052,2233,877,76561199657372848,0,TRUE,english,FALSE,FALSE,175649966,its hard but fun,TRUE,1727139532,1727139532,TRUE,0,0,0,FALSE,0.004166667,positive
1727490100,0,1,61263,61531,1001,76561198078200374,0,TRUE,english,FALSE,FALSE,175713796,its ight,TRUE,1727221102,1727221102,TRUE,0,0,0,FALSE,0,neutral
1727502499,0,1,8311,8717,1521,76561198067876698,0,TRUE,english,FALSE,FALSE,175594580,its ight,TRUE,1727074075,1727074075,TRUE,0,0,0,FALSE,0,neutral
1727518113,0,1,30462,30971,3996,76561199066282713,0,TRUE,english,FALSE,FALSE,175692474,its insane very nice,TRUE,1727196740,1727196740,TRUE,0,0,0,FALSE,-0.11,negative
1727472620,0,1,2532,3156,1297,76561199477980845,0,TRUE,english,FALSE,FALSE,175452921,its just bad that you need fisrt reach lvl 10 before play Primer then u need win 10 matches to even play with ur freands eaven if u are 5 premade!,TRUE,1726923852,1726923852,FALSE,0,0,0,FALSE,0.15000000000000008,positive
1727484283,0,9,1801,2902,2113,76561198987497082,0,TRUE,english,FALSE,FALSE,175474249,its like mobile cod but fun when high,TRUE,1726940002,1726940002,TRUE,0,0,0,FALSE,0.22999999999999998,positive
1727493377,31,3,3751,3900,801,76561198146558429,0,TRUE,english,FALSE,FALSE,175856841,it's no overwatch 2,TRUE,1727416555,1727416555,FALSE,0,0,0.4564315676689147,FALSE,0,neutral
1727488562,0,2,6918,6919,7,76561199509758420,0,TRUE,english,FALSE,FALSE,175916297,its not for children,TRUE,1727488541,1727488541,TRUE,0,0,0,FALSE,0,neutral
1727491446,24,2,6320,6853,1586,76561199173769184,0,TRUE,english,FALSE,FALSE,175569379,"It's not gambling, It's called investing!",TRUE,1727036435,1727036435,TRUE,0,0,0,FALSE,0,neutral
1727444292,0,11,13126,13155,190,76561198216198012,0,TRUE,english,FALSE,FALSE,175838534,its ok (makes me wanna game end myself),TRUE,1727387296,1727387296,TRUE,0,0,0,FALSE,0.05,positive
1727449849,12,1,12023,12521,1236,76561199571282683,0,TRUE,english,FALSE,FALSE,175742851,"its ok
",TRUE,1727267734,1727267734,TRUE,0,0,0,FALSE,0.5,positive
1727384076,0,1,15605,15788,876,76561199026346952,0,TRUE,english,FALSE,FALSE,175694361,Its okay,TRUE,1727198607,1727198607,TRUE,0,0,0,FALSE,0.5,positive
1727487901,0,8,90033,90506,2020,76561198027989588,0,TRUE,english,FALSE,FALSE,175555231,its okay i guess,TRUE,1727023493,1727023493,TRUE,2,2,0.5435684919357299,FALSE,0.5,positive
1727489710,0,1,1977,2022,110,76561199447309247,0,TRUE,english,FALSE,TRUE,175645153,it's pretty W,TRUE,1727132158,1727132158,TRUE,0,0,0,FALSE,0.25,positive
1727518711,0,5,3468,4309,909,76561199210031203,0,TRUE,english,FALSE,FALSE,175611160,iuhuhuhgtfrfrdeseswseftftghiklppkomnbvr567890-,TRUE,1727096375,1727096375,TRUE,0,0,0,FALSE,0,neutral
1727505032,0,2,60082,61022,1918,76561198078350044,0,TRUE,english,FALSE,FALSE,175606685,"I've been playing this game for over 10 years, and I really enjoy the competitive aspect. However, the number of cheaters in CS2 is incredibly frustrating. To make matters worse, Valve and VAC seem to be doing very little about it. I've personally recorded matches where players blatantly used wall hacks and aim bots, and despite reporting them, I still see these accounts actively playing, with no action taken. It's really disappointing. If you're thinking about starting this game, I'd suggest only playing casually and avoiding any significant investment in it.",TRUE,1727091527,1727091527,FALSE,0,2,0.5435684919357299,FALSE,-0.190138889,negative
1727475839,0,3,4261,4261,29,76561197973257498,0,TRUE,english,FALSE,FALSE,175908600,"I've been with Counter-Strike since 1.6, I didn't like Source too much (at first), I didn't like CS:GO, though both were playable, but this game is the point at which I'm done with it.",TRUE,1727477344,1727477344,FALSE,0,6,0.5779860615730285,FALSE,-0.075,negative
1727513861,43,6,61098,62292,5818,76561199013768953,0,TRUE,english,FALSE,FALSE,175819946,"i've developed cancer.
",TRUE,1727366955,1727366955,TRUE,0,0,0,FALSE,0.1,positive
1727425085,41,6,148177,148672,1656,76561198199052687,3,TRUE,english,FALSE,FALSE,175597367,ive fingered my self to this game before,TRUE,1727079166,1727079166,TRUE,0,0,0,FALSE,-0.4,negative
1727406087,28,1,19579,19986,1104,76561199117412154,0,TRUE,english,FALSE,FALSE,175485948,i've lost my life to this game.,TRUE,1726950731,1726950731,TRUE,0,0,0,FALSE,-0.4,negative
1727473869,7,1,1777,2196,2129,76561199624330092,0,TRUE,english,FALSE,FALSE,175805902,Izi,TRUE,1727352672,1727352672,TRUE,0,0,0,FALSE,0,neutral
1727490901,5,1,55638,56685,3070,76561199442020024,0,TRUE,english,FALSE,FALSE,175587659,"ja foi bom #ssd #csgo
",TRUE,1727061593,1727061593,TRUE,0,0,0,FALSE,0,neutral
1727480993,0,1,1676,2148,2148,76561199777848478,0,TRUE,english,FALSE,FALSE,175485257,"J'ai perdu une amiti grce  ce jeu et mon copain m'a quitt. Je recommande Pas !
rechercher SugerDaddy",TRUE,1726950052,1726950052,TRUE,0,0,0,FALSE,0,neutral
1727280566,107,11,54140,54957,2087,76561198198134486,0,TRUE,english,FALSE,FALSE,175571877,"janky hits, matchmaking is meh
for a game that rakes in millions every year, the dev attention is ABYSMAL",TRUE,1727039086,1727039086,FALSE,0,0,0,FALSE,-0.4,negative
1727494838,2,1,83142,83545,5029,76561199275812659,0,TRUE,english,FALSE,FALSE,175836762,je to rozbit,TRUE,1727384963,1727384963,TRUE,0,0,0,FALSE,0,neutral
1727518708,49,5,41783,42013,3083,76561199189372752,1,TRUE,english,FALSE,FALSE,175807842,jebany syf,TRUE,1727355055,1727355055,FALSE,0,0,0,FALSE,0,neutral
1727355387,22,3,4004,4019,595,76561198367382077,0,TRUE,english,FALSE,FALSE,175718701,"jesus fucking christ, fix your game",TRUE,1727228468,1727228468,FALSE,0,0,0,FALSE,-0.5,negative
1727186741,69,8,24084,24124,53,76561198308687279,0,TRUE,english,FALSE,FALSE,175585943,Jilly Bates,TRUE,1727058887,1727058887,TRUE,0,0,0,FALSE,0,neutral
1727018966,3,1,17999,18144,442,76561199016865228,1,TRUE,english,FALSE,FALSE,175527210,Joszar,TRUE,1726999729,1726999729,FALSE,0,1,0.5238095521926879,FALSE,0,neutral
1727517226,0,1,41421,45924,10787,76561198034289042,0,TRUE,english,FALSE,FALSE,175671196,Just a brilliant game. I played 1.6 when i was a child and now i get to play this more perfected and polished version.,TRUE,1727174522,1727174522,TRUE,0,0,0,FALSE,0.3333333333333333,positive
1727206180,0,1,115058,115058,657,76561199105060546,0,TRUE,english,FALSE,FALSE,175773242,"just after nearly 2k hours of playtime, i realized how bad it is.",TRUE,1727299851,1727299851,FALSE,0,0,0,FALSE,-0.3,negative
1727517958,8,5,379535,380294,3377,76561198814942456,0,TRUE,english,FALSE,FALSE,175635908,Just for killing your mine,TRUE,1727120303,1727120303,TRUE,0,0,0,FALSE,0,neutral
1727472284,79,5,11639,12428,1849,76561198829890443,0,TRUE,english,FALSE,FALSE,175687298,"just played a deathmatch on dust 2 where everyone started screaming ""fuck you"" at each other, 10/10 would recommend",TRUE,1727191927,1727191927,TRUE,0,0,0,FALSE,-0.2625,negative
1727481751,0,2,23884,23915,81,76561199020730654,0,TRUE,english,FALSE,FALSE,175910352,k,TRUE,1727479775,1727479775,TRUE,0,0,0.4853764772415161,FALSE,0,neutral
